geolocation_name,quarter_label,country,year,deflated_gdp_usd,us_cpi,landlocked,region_economic_classification,access_to_airport,access_to_port,access_to_highway,access_to_railway,straight_distance_to_capital_km,seismic_hazard_zone,flood_risk_class,tropical_cyclone_wind_risk,tornadoes_wind_risk,koppen_climate_zone,sentinel2_tiff_file_name,viirs_tiff_file_name,construction_cost_per_m2_usd
103,3,0,2020,291244296180.30774,119.1285399053605,0,1,1,1,1,0,950.0,2,1,2,0,0,sentinel_2_sultan_kudarat_2020-Q3.tif,viirs_sultan_kudarat_2020-Q3.tif,157.6458291313644
11,2,1,2023,3993446887350.673,139.5056151606663,0,3,1,1,1,1,870.0,2,1,3,1,3,sentinel_2_45000_miyazaki_2023-Q2.tif,viirs_45000_miyazaki_2023-Q2.tif,1757.417015706806
44,1,1,2023,3993446887350.673,137.8618440412342,0,3,1,1,1,1,430.0,3,1,3,1,3,sentinel_2_28000_hyogo_2023-Q1.tif,viirs_28000_hyogo_2023-Q1.tif,1864.3288165663296
54,3,1,2024,3928801383782.808,144.403145070865,1,3,1,0,1,1,300.0,2,1,1,1,5,sentinel_2_06000_yamagata_2024-Q3.tif,viirs_06000_yamagata_2024-Q3.tif,1782.1024068015072
87,3,0,2020,291244296180.30774,119.1285399053605,0,1,1,1,1,0,460.0,2,1,3,0,1,sentinel_2_iloilo_2020-Q3.tif,viirs_iloilo_2020-Q3.tif,234.5681028322858
120,1,0,2021,332183318448.6994,120.6838014481023,1,1,0,0,1,0,115.0,2,1,2,0,2,sentinel_2_nueva_ecija_2021-Q1.tif,viirs_nueva_ecija_2021-Q1.tif,238.86366409780783
72,1,1,2019,4070264756531.522,115.9781187205398,0,3,1,1,1,1,540.0,2,0,2,1,3,sentinel_2_37000_kagawa_2019-Q1.tif,viirs_37000_kagawa_2019-Q1.tif,1684.0999420011983
27,2,1,2022,3880440088794.578,134.1731806810651,0,3,0,1,1,1,320.0,2,1,1,0,3,sentinel_2_18000_fukui_2022-Q2.tif,viirs_18000_fukui_2022-Q2.tif,1463.8485888033815
115,1,1,2022,3880440088794.578,130.2983261906564,0,3,1,1,1,1,400.0,3,1,2,1,3,sentinel_2_27000_osaka_2022-Q1.tif,viirs_27000_osaka_2022-Q1.tif,1752.5079482024194
101,3,0,2021,332183318448.6994,125.4848727349994,1,1,0,0,1,0,195.0,2,0,2,0,1,sentinel_2_nueva_vizcaya_2021-Q3.tif,viirs_nueva_vizcaya_2021-Q3.tif,255.6352695785643
61,4,1,2020,4069008481605.98,119.4024762808857,0,3,1,1,1,1,680.0,2,1,2,1,3,sentinel_2_34000_hiroshima_2020-Q4.tif,viirs_34000_hiroshima_2020-Q4.tif,2067.2543522183355
108,1,0,2019,299682074191.28937,115.9781187205398,0,1,0,1,1,0,170.0,2,1,3,1,1,sentinel_2_pangasinan_2019-Q1.tif,viirs_pangasinan_2019-Q1.tif,230.73575862997248
57,4,1,2022,3880440088794.578,136.4362131047677,1,3,0,0,1,1,370.0,2,1,2,1,3,sentinel_2_26000_kyoto_2022-Q4.tif,viirs_26000_kyoto_2022-Q4.tif,1846.0973553024185
40,3,1,2020,4069008481605.98,119.1285399053605,0,3,1,1,1,1,0.0,3,1,2,1,3,sentinel_2_13000_tokyo_2020-Q3.tif,viirs_13000_tokyo_2020-Q3.tif,2971.3833977044164
107,2,0,2021,332183318448.6994,123.5075473904579,0,1,1,1,1,0,270.0,2,1,3,0,1,sentinel_2_romblon_2021-Q2.tif,viirs_romblon_2021-Q2.tif,199.0153012382186
69,3,1,2020,4069008481605.98,119.1285399053605,0,3,1,1,1,1,900.0,2,1,2,1,3,sentinel_2_41000_saga_2020-Q3.tif,viirs_41000_saga_2020-Q3.tif,2134.839018163967
63,2,0,2021,332183318448.6994,123.5075473904579,0,1,0,1,1,0,640.0,2,1,3,0,0,sentinel_2_southern_leyte_2021-Q2.tif,viirs_southern_leyte_2021-Q2.tif,221.4870696414793
110,1,1,2023,3993446887350.673,137.8618440412342,0,3,1,1,1,1,300.0,3,1,1,1,3,sentinel_2_04000_miyagi_2023-Q1.tif,viirs_04000_miyagi_2023-Q1.tif,1561.6443251982632
37,2,1,2023,3993446887350.673,139.5056151606663,0,3,1,1,1,1,575.0,2,0,1,1,5,sentinel_2_02000_aomori_2023-Q2.tif,viirs_02000_aomori_2023-Q2.tif,1560.790017803457
25,3,0,2019,299682074191.28937,117.6899153350103,1,1,0,0,1,0,265.0,2,0,2,0,1,sentinel_2_quirino_2019-Q3.tif,viirs_quirino_2019-Q3.tif,191.0585597965642
75,2,0,2020,291244296180.30774,117.7956988014519,0,1,1,1,1,0,850.0,3,1,3,0,0,sentinel_2_surigao_del_sur_2020-Q2.tif,viirs_surigao_del_sur_2020-Q2.tif,152.59407644552746
54,4,1,2021,4247588558872.2593,127.389433729792,0,3,1,0,1,1,300.0,2,1,1,1,5,sentinel_2_06000_yamagata_2021-Q4.tif,viirs_06000_yamagata_2021-Q4.tif,1549.7597090792567
59,2,1,2019,4070264756531.522,117.3681318135368,0,3,1,1,1,1,770.0,2,1,3,1,3,sentinel_2_44000_oita_2019-Q2.tif,viirs_44000_oita_2019-Q2.tif,1827.7388966084889
27,2,1,2019,4070264756531.522,117.3681318135368,0,3,0,1,1,1,320.0,2,1,1,1,3,sentinel_2_18000_fukui_2019-Q2.tif,viirs_18000_fukui_2019-Q2.tif,1653.3032991820764
5,4,0,2021,332183318448.6994,127.389433729792,0,1,1,1,1,0,410.0,2,1,2,0,1,sentinel_2_antique_2021-Q4.tif,viirs_antique_2021-Q4.tif,235.86300051948447
76,1,0,2021,332183318448.6994,120.6838014481023,0,1,0,1,1,0,1030.0,2,1,2,0,0,sentinel_2_sarangani_2021-Q1.tif,viirs_sarangani_2021-Q1.tif,221.50460111461345
32,1,0,2021,332183318448.6994,120.6838014481023,0,1,1,1,1,0,400.0,2,1,3,0,1,sentinel_2_capiz_2021-Q1.tif,viirs_capiz_2021-Q1.tif,181.45139516707707
83,2,0,2020,291244296180.30774,117.7956988014519,0,1,1,1,1,0,630.0,2,1,2,0,1,sentinel_2_negros_oriental_2020-Q2.tif,viirs_negros_oriental_2020-Q2.tif,310.5900617927735
111,1,1,2024,3928801383782.808,142.3299725681459,0,3,1,1,1,1,250.0,3,1,1,1,3,sentinel_2_07000_fukushima_2024-Q1.tif,viirs_07000_fukushima_2024-Q1.tif,1709.1875758803512
22,1,1,2020,4069008481605.98,118.4352913210933,0,3,1,1,1,1,500.0,2,1,2,1,3,sentinel_2_31000_tottori_2020-Q1.tif,viirs_31000_tottori_2020-Q1.tif,1977.9623048927497
40,3,1,2019,4070264756531.522,117.6899153350103,0,3,1,1,1,1,0.0,3,1,2,1,3,sentinel_2_13000_tokyo_2019-Q3.tif,viirs_13000_tokyo_2019-Q3.tif,3110.126019585606
18,2,0,2021,332183318448.6994,123.5075473904579,0,1,1,1,1,0,350.0,2,1,3,0,1,sentinel_2_aklan_2021-Q2.tif,viirs_aklan_2021-Q2.tif,296.0226435573197
80,2,0,2019,299682074191.28937,117.3681318135368,1,1,0,0,1,0,340.0,2,1,2,0,1,sentinel_2_kalinga_2019-Q2.tif,viirs_kalinga_2019-Q2.tif,220.19849168795488
63,4,0,2019,299682074191.28937,117.9406160358257,0,1,0,1,1,0,640.0,2,1,3,0,0,sentinel_2_southern_leyte_2019-Q4.tif,viirs_southern_leyte_2019-Q4.tif,203.5446172722731
82,4,0,2020,291244296180.30774,119.4024762808857,0,1,1,1,1,0,170.0,2,1,3,0,1,sentinel_2_marinduque_2020-Q4.tif,viirs_marinduque_2020-Q4.tif,197.28962333646916
29,4,0,2021,332183318448.6994,127.389433729792,0,1,0,1,1,0,790.0,2,1,2,0,0,sentinel_2_lanao_del_norte_2021-Q4.tif,viirs_lanao_del_norte_2021-Q4.tif,94.61250382390796
38,3,1,2021,4247588558872.2593,125.4848727349994,0,3,1,1,1,1,540.0,2,1,2,1,3,sentinel_2_33000_okayama_2021-Q3.tif,viirs_33000_okayama_2021-Q3.tif,1745.1338616409842
66,4,1,2024,3928801383782.808,144.7279859179582,0,3,1,1,1,1,800.0,2,0,2,1,3,sentinel_2_35000_yamaguchi_2024-Q4.tif,viirs_35000_yamaguchi_2024-Q4.tif,2213.6736226223625
53,1,1,2022,3880440088794.578,130.2983261906564,0,3,1,1,1,1,250.0,2,1,1,1,3,sentinel_2_15000_niigata_2022-Q1.tif,viirs_15000_niigata_2022-Q1.tif,1561.117934665032
50,1,0,2020,291244296180.30774,118.4352913210933,1,1,0,0,1,0,110.0,2,1,3,0,1,sentinel_2_tarlac_2020-Q1.tif,viirs_tarlac_2020-Q1.tif,195.6196542096507
58,4,1,2023,3993446887350.673,140.8613862067226,0,3,1,1,1,1,320.0,3,1,3,1,3,sentinel_2_24000_mie_2023-Q4.tif,viirs_24000_mie_2023-Q4.tif,1742.7302934661702
17,2,1,2020,4069008481605.98,117.7956988014519,0,3,1,1,1,1,625.0,3,1,3,1,3,sentinel_2_39000_kochi_2020-Q2.tif,viirs_39000_kochi_2020-Q2.tif,1811.234161641221
76,1,0,2020,291244296180.30774,118.4352913210933,0,1,0,1,1,0,1030.0,2,1,2,0,0,sentinel_2_sarangani_2020-Q1.tif,viirs_sarangani_2020-Q1.tif,162.1064274819405
36,2,0,2020,291244296180.30774,117.7956988014519,1,1,1,0,1,0,1000.0,2,1,1,1,1,sentinel_2_south_cotabato_2020-Q2.tif,viirs_south_cotabato_2020-Q2.tif,168.34334545713938
105,2,0,2020,291244296180.30774,117.7956988014519,0,1,0,1,1,0,470.0,2,0,2,0,1,sentinel_2_guimaras_2020-Q2.tif,viirs_guimaras_2020-Q2.tif,225.00744972781692
124,2,0,2021,332183318448.6994,123.5075473904579,1,0,0,0,1,0,820.0,2,1,1,0,0,sentinel_2_lanao_del_sur_2021-Q2.tif,viirs_lanao_del_sur_2021-Q2.tif,153.24104036066504
85,1,0,2020,291244296180.30774,118.4352913210933,0,1,1,1,1,1,260.0,2,1,3,0,1,sentinel_2_camarines_sur_2020-Q1.tif,viirs_camarines_sur_2020-Q1.tif,194.4601463662908
23,2,0,2021,332183318448.6994,123.5075473904579,0,1,1,1,1,0,500.0,2,1,3,0,0,sentinel_2_samar_2021-Q2.tif,viirs_samar_2021-Q2.tif,341.0556941223512
54,1,1,2023,3993446887350.673,137.8618440412342,1,3,1,0,1,1,300.0,2,1,1,0,5,sentinel_2_06000_yamagata_2023-Q1.tif,viirs_06000_yamagata_2023-Q1.tif,1470.6433971028184
77,3,1,2019,4070264756531.522,117.6899153350103,1,3,1,0,1,1,180.0,2,0,1,0,5,sentinel_2_20000_nagano_2019-Q3.tif,viirs_20000_nagano_2019-Q3.tif,1756.7422514362613
16,4,1,2022,3880440088794.578,136.4362131047677,0,3,1,1,1,1,260.0,2,0,1,0,3,sentinel_2_16000_toyama_2022-Q4.tif,viirs_16000_toyama_2022-Q4.tif,1711.7916534069952
29,3,0,2020,291244296180.30774,119.1285399053605,0,1,0,1,1,0,790.0,2,1,2,1,0,sentinel_2_lanao_del_norte_2020-Q3.tif,viirs_lanao_del_norte_2020-Q3.tif,188.88559567427487
88,2,1,2024,3928801383782.808,143.9682405014625,0,3,1,1,1,1,30.0,3,1,2,1,3,sentinel_2_14000_kanagawa_2024-Q2.tif,viirs_14000_kanagawa_2024-Q2.tif,1930.000151285736
94,4,0,2019,299682074191.28937,117.9406160358257,0,1,0,1,1,0,220.0,2,1,3,0,1,sentinel_2_camarines_norte_2019-Q4.tif,viirs_camarines_norte_2019-Q4.tif,219.623624466612
5,3,0,2019,299682074191.28937,117.6899153350103,0,1,1,1,1,0,410.0,2,1,3,0,1,sentinel_2_antique_2019-Q3.tif,viirs_antique_2019-Q3.tif,316.4575642889596
41,3,0,2020,291244296180.30774,119.1285399053605,0,1,1,1,1,0,750.0,3,1,3,0,0,sentinel_2_surigao_del_norte_2020-Q3.tif,viirs_surigao_del_norte_2020-Q3.tif,147.2792759803589
49,3,0,2020,291244296180.30774,119.1285399053605,0,1,1,1,1,0,580.0,1,0,2,0,1,sentinel_2_palawan_2020-Q3.tif,viirs_palawan_2020-Q3.tif,241.6341184164313
99,2,0,2020,291244296180.30774,117.7956988014519,0,1,1,1,1,0,570.0,3,1,4,0,0,sentinel_2_eastern_samar_2020-Q2.tif,viirs_eastern_samar_2020-Q2.tif,202.36576447694293
66,1,1,2019,4070264756531.522,115.9781187205398,0,3,1,1,1,1,800.0,2,1,2,1,3,sentinel_2_35000_yamaguchi_2019-Q1.tif,viirs_35000_yamaguchi_2019-Q1.tif,1858.544568635901
79,2,0,2019,299682074191.28937,117.3681318135368,0,1,1,1,1,0,630.0,2,1,2,0,1,sentinel_2_bohol_2019-Q2.tif,viirs_bohol_2019-Q2.tif,182.9419143244764
57,2,1,2020,4069008481605.98,117.7956988014519,1,3,0,0,1,1,370.0,2,1,2,1,3,sentinel_2_26000_kyoto_2020-Q2.tif,viirs_26000_kyoto_2020-Q2.tif,2400.9921041380835
76,3,0,2021,332183318448.6994,125.4848727349994,0,1,0,1,1,0,1030.0,2,1,2,0,0,sentinel_2_sarangani_2021-Q3.tif,viirs_sarangani_2021-Q3.tif,151.22833128126152
91,2,0,2021,332183318448.6994,123.5075473904579,0,2,1,1,1,1,0.0,3,1,2,0,1,sentinel_2_national_capital_region_2021-Q2.tif,viirs_national_capital_region_2021-Q2.tif,305.4436581185281
59,4,1,2021,4247588558872.2593,127.389433729792,0,3,1,1,1,1,770.0,2,1,2,1,3,sentinel_2_44000_oita_2021-Q4.tif,viirs_44000_oita_2021-Q4.tif,1607.581611969019
98,3,1,2024,3928801383782.808,144.403145070865,0,3,1,1,1,1,670.0,2,1,3,1,3,sentinel_2_38000_ehime_2024-Q3.tif,viirs_38000_ehime_2024-Q3.tif,1526.028379047107
94,3,0,2021,332183318448.6994,125.4848727349994,0,1,0,1,1,0,220.0,2,1,3,0,1,sentinel_2_camarines_norte_2021-Q3.tif,viirs_camarines_norte_2021-Q3.tif,304.3010939192173
75,2,0,2019,299682074191.28937,117.3681318135368,0,1,1,1,1,0,850.0,3,1,3,0,0,sentinel_2_surigao_del_sur_2019-Q2.tif,viirs_surigao_del_sur_2019-Q2.tif,176.20183569351343
101,2,0,2020,291244296180.30774,117.7956988014519,1,1,0,0,1,0,195.0,2,1,2,0,1,sentinel_2_nueva_vizcaya_2020-Q2.tif,viirs_nueva_vizcaya_2020-Q2.tif,246.8032997258616
88,1,1,2023,3993446887350.673,137.8618440412342,0,3,1,1,1,1,30.0,3,1,3,1,3,sentinel_2_14000_kanagawa_2023-Q1.tif,viirs_14000_kanagawa_2023-Q1.tif,1866.368280718689
29,1,0,2021,332183318448.6994,120.6838014481023,0,1,0,1,1,0,790.0,2,1,2,0,0,sentinel_2_lanao_del_norte_2021-Q1.tif,viirs_lanao_del_norte_2021-Q1.tif,164.18595168801363
88,3,1,2020,4069008481605.98,119.1285399053605,0,3,1,1,1,1,30.0,3,1,1,1,3,sentinel_2_14000_kanagawa_2020-Q3.tif,viirs_14000_kanagawa_2020-Q3.tif,2244.963645242396
28,4,0,2020,291244296180.30774,119.4024762808857,1,1,1,0,1,0,285.0,2,1,3,0,1,sentinel_2_isabela_2020-Q4.tif,viirs_isabela_2020-Q4.tif,185.7517419854063
9,4,0,2021,332183318448.6994,127.389433729792,0,1,1,1,1,0,370.0,2,1,4,0,0,sentinel_2_catanduanes_2021-Q4.tif,viirs_catanduanes_2021-Q4.tif,369.6930728967057
30,3,0,2019,299682074191.28937,117.6899153350103,0,1,1,1,1,0,150.0,2,1,3,0,1,sentinel_2_occidental_mindoro_2019-Q3.tif,viirs_occidental_mindoro_2019-Q3.tif,296.07882836299063
111,4,1,2024,3928801383782.808,144.7279859179582,0,3,1,1,1,1,250.0,3,1,1,1,3,sentinel_2_07000_fukushima_2024-Q4.tif,viirs_07000_fukushima_2024-Q4.tif,1717.4793445279124
106,1,1,2022,3880440088794.578,130.2983261906564,0,3,1,1,1,1,830.0,3,1,1,0,6,sentinel_2_01000_hokkaido_2022-Q1.tif,viirs_01000_hokkaido_2022-Q1.tif,2000.4354925870628
41,3,0,2021,332183318448.6994,125.4848727349994,0,1,1,1,1,0,750.0,3,1,3,0,0,sentinel_2_surigao_del_norte_2021-Q3.tif,viirs_surigao_del_norte_2021-Q3.tif,143.98340838748857
102,4,1,2019,4070264756531.522,117.9406160358257,0,3,1,1,1,1,100.0,3,1,3,1,3,sentinel_2_08000_ibaraki_2019-Q4.tif,viirs_08000_ibaraki_2019-Q4.tif,1563.661276267782
44,2,1,2019,4070264756531.522,117.3681318135368,0,3,1,1,1,1,430.0,3,1,2,1,3,sentinel_2_28000_hyogo_2019-Q2.tif,viirs_28000_hyogo_2019-Q2.tif,1904.8804694331743
12,4,1,2020,4069008481605.98,119.4024762808857,0,3,1,1,1,1,970.0,3,1,3,1,3,sentinel_2_46000_kagoshima_2020-Q4.tif,viirs_46000_kagoshima_2020-Q4.tif,2129.708397205153
31,1,1,2024,3928801383782.808,142.3299725681459,1,3,0,0,1,1,22.5,2,1,2,1,3,sentinel_2_11000_saitama_2024-Q1.tif,viirs_11000_saitama_2024-Q1.tif,1635.8939474212325
107,3,0,2019,299682074191.28937,117.6899153350103,0,1,1,1,1,0,270.0,2,1,3,0,1,sentinel_2_romblon_2019-Q3.tif,viirs_romblon_2019-Q3.tif,174.6323596725873
112,1,0,2020,291244296180.30774,118.4352913210933,0,1,0,1,1,0,950.0,2,1,3,0,0,sentinel_2_davao_oriental_2020-Q1.tif,viirs_davao_oriental_2020-Q1.tif,185.13693265704896
98,2,1,2022,3880440088794.578,134.1731806810651,0,3,1,1,1,1,670.0,2,1,3,1,3,sentinel_2_38000_ehime_2022-Q2.tif,viirs_38000_ehime_2022-Q2.tif,1371.328686109135
1,1,1,2019,4070264756531.522,115.9781187205398,1,3,0,0,1,1,370.0,2,1,2,1,3,sentinel_2_29000_nara_2019-Q1.tif,viirs_29000_nara_2019-Q1.tif,1715.501942424894
31,3,1,2023,3993446887350.673,140.714328844415,1,3,0,0,1,1,22.5,2,1,1,1,3,sentinel_2_11000_saitama_2023-Q3.tif,viirs_11000_saitama_2023-Q3.tif,1607.9574079311255
97,4,0,2020,291244296180.30774,119.4024762808857,0,1,0,1,1,0,340.0,2,1,3,1,2,sentinel_2_ilocos_sur_2020-Q4.tif,viirs_ilocos_sur_2020-Q4.tif,205.04877209256347
21,1,1,2020,4069008481605.98,118.4352913210933,0,3,1,1,1,1,500.0,3,1,2,1,3,sentinel_2_36000_tokushima_2020-Q1.tif,viirs_36000_tokushima_2020-Q1.tif,1782.6494108050758
72,4,1,2019,4070264756531.522,117.9406160358257,0,3,1,1,1,1,540.0,2,0,2,1,3,sentinel_2_37000_kagawa_2019-Q4.tif,viirs_37000_kagawa_2019-Q4.tif,1641.8169242955796
96,2,0,2020,291244296180.30774,117.7956988014519,0,0,0,1,1,0,880.0,2,0,2,0,0,sentinel_2_basilan_2020-Q2.tif,viirs_basilan_2020-Q2.tif,45.45076930004778
54,3,1,2023,3993446887350.673,140.714328844415,1,3,1,0,1,1,300.0,2,1,1,0,5,sentinel_2_06000_yamagata_2023-Q3.tif,viirs_06000_yamagata_2023-Q3.tif,1532.369883517189
98,2,1,2020,4069008481605.98,117.7956988014519,0,3,1,1,1,1,670.0,2,1,3,1,3,sentinel_2_38000_ehime_2020-Q2.tif,viirs_38000_ehime_2020-Q2.tif,1673.3861082114713
23,3,0,2019,299682074191.28937,117.6899153350103,0,1,1,1,1,0,500.0,2,1,3,0,0,sentinel_2_samar_2019-Q3.tif,viirs_samar_2019-Q3.tif,235.6185418834906
81,2,1,2024,3928801383782.808,143.9682405014625,0,3,1,1,1,1,260.0,3,1,2,1,3,sentinel_2_23000_aichi_2024-Q2.tif,viirs_23000_aichi_2024-Q2.tif,1534.2972223206923
88,4,1,2020,4069008481605.98,119.4024762808857,0,3,1,1,1,1,30.0,3,1,1,1,3,sentinel_2_14000_kanagawa_2020-Q4.tif,viirs_14000_kanagawa_2020-Q4.tif,2270.1195221476355
28,1,0,2020,291244296180.30774,118.4352913210933,1,1,1,0,1,0,285.0,2,1,3,0,1,sentinel_2_isabela_2020-Q1.tif,viirs_isabela_2020-Q1.tif,165.67942413778923
25,3,0,2021,332183318448.6994,125.4848727349994,1,1,0,0,1,0,265.0,2,1,2,0,1,sentinel_2_quirino_2021-Q3.tif,viirs_quirino_2021-Q3.tif,254.97258022434897
20,4,0,2021,332183318448.6994,127.389433729792,0,1,0,0,1,1,30.0,2,1,3,0,1,sentinel_2_bulacan_2021-Q4.tif,viirs_bulacan_2021-Q4.tif,190.82931331636124
58,3,1,2020,4069008481605.98,119.1285399053605,0,3,0,1,1,1,320.0,3,1,2,1,3,sentinel_2_24000_mie_2020-Q3.tif,viirs_24000_mie_2020-Q3.tif,1850.491892052283
54,4,1,2023,3993446887350.673,140.8613862067226,1,3,1,0,1,1,300.0,2,1,1,0,5,sentinel_2_06000_yamagata_2023-Q4.tif,viirs_06000_yamagata_2023-Q4.tif,1665.9359796966028
30,1,0,2020,291244296180.30774,118.4352913210933,0,1,1,1,1,0,150.0,2,1,2,0,1,sentinel_2_occidental_mindoro_2020-Q1.tif,viirs_occidental_mindoro_2020-Q1.tif,280.97814312983866
